,Gender,Male,Animal,Friends,Family,Dead&Imaginary,Aggression/Friendliness,A/CIndex,F/CIndex,S/CIndex,NegativeEmotions
3875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,1
4016,1.0,0.428571429,0.0,0.222222222,0.222222222,0.0,0.5,0.022222222200000002,0.015151515181818181,0.013888888875,1
3626,1.0,0.0,0.0,0.0,0.166666667,0.0,0.75,0.1,0.015151515181818181,0.0,1
20748,1.0,0.666666667,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1
445,1.0,0.333333333,0.0,0.142857143,0.428571429,0.0,0.2,0.0142857143,0.0649350649090909,0.0,1
6752,1.0,0.5,0.0,0.153846154,0.269230769,0.0,0.0,0.0,0.006993007000000001,0.0,1
5111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987013,0.0,1
14157,1.0,0.75,0.0,0.25,0.125,0.0,0.666666667,0.05,0.011363636363636364,0.0,0
3555,1.0,1.0,0.0,0.111111111,0.111111111,0.0,0.0,0.022222222200000002,0.040404040363636366,0.041666666625,1
10386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1
13886,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7338,1.0,0.75,0.0,0.111111111,0.111111111,0.0,1.0,0.0666666667,0.0,0.0,1
13989,1.0,1.0,0.0,0.230769231,0.0,0.0,1.0,0.1076923077,0.0,0.0,0
3367,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1
17168,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0
11059,1.0,0.666666667,0.0,0.0,0.0,0.0,1.0,0.025,0.0,0.0,1
2526,1.0,0.5,0.0,0.285714286,0.285714286,0.0,0.8,0.11428571430000001,0.038961039,0.0,1
18608,1.0,0.333333333,0.0,0.25,0.5,0.0,0.666666667,0.07500000000000001,0.06818181818181818,0.0625,0
15014,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.15000000000000002,0.045454545454545456,0.0,0
19944,1.0,1.0,0.0,0.25,0.0,0.0,1.0,0.125,0.0,0.0,0
1168,1.0,1.0,0.111111111,0.0,0.125,0.0,0.8,0.0666666667,0.040404040363636366,0.0555555555,1
4144,1.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.07272727272727274,0.025,1
7892,1.0,0.25,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1
17944,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
8276,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3149,1.0,1.0,0.0,0.142857143,0.0,0.0,0.0,0.0,0.012987013,0.0,1
16341,1.0,0.333333333,0.066666667,0.071428571,0.142857143,0.0,0.625,0.06,0.030303030272727273,0.008333333375,1
880,1.0,0.0,0.0,0.0,0.142857143,0.0,0.0,0.0142857143,0.0,0.0,1
6747,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333330000003,0.12121212118181818,0.083333333375,1
9408,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1333333333,0.0,0.0,1
7572,1.0,1.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.06060606063636364,0.0,1
20551,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13439,1.0,0.8,0.083333333,0.181818182,0.090909091,0.0,1.0,0.0083333333,0.0,0.0,0
1467,1.0,0.666666667,0.333333333,0.75,0.25,0.0,0.5,0.1833333333,0.09090909090909091,0.020833333375,1
8154,1.0,1.0,0.0,0.0,0.333333333,0.0,0.5,0.033333333300000004,0.06060606063636364,0.041666666625,1
17994,1.0,1.0,0.0,0.333333333,0.0,0.0,0.666666667,0.0666666667,0.030303030272727273,0.0,0
13833,1.0,0.4,0.0,0.142857143,0.285714286,0.0,0.0,0.0142857143,0.0,0.017857142875,0
6537,1.0,0.333333333,0.0,0.055555556,0.333333333,0.0,0.625,0.033333333300000004,0.03535353536363637,0.013888888875,1
12153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
452,1.0,0.0,0.0,0.333333333,0.0,0.0,0.666666667,0.05,0.015151515181818181,0.041666666625,1
12518,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0666666667,0.0,0.041666666625,1
19436,1.0,0.0,0.0,0.142857143,0.142857143,0.0,1.0,0.0714285714,0.0,0.0,1
13608,1.0,0.555555556,0.0,0.222222222,0.111111111,0.0,0.923076923,0.0722222222,0.020202020181818183,0.0069444445,0
4137,1.0,1.0,0.0,0.333333333,0.666666667,0.0,0.666666667,0.2666666667,0.18181818181818182,0.125,1
3039,1.0,0.666666667,0.0,0.09375,0.125,0.0,0.714285714,0.018750000000000003,0.008522727272727272,0.0078125,1
18065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0
4150,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,1
15234,1.0,1.0,0.0,0.142857143,0.428571429,0.0,0.0,0.0285714286,0.012987013,0.0,1
14017,1.0,1.0,0.0,0.181818182,0.090909091,0.0,1.0,0.0363636364,0.0,0.0,0
14972,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
19484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
579,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.05,0.0,0.0,1
18693,1.0,0.666666667,0.111111111,0.0,0.25,0.0,0.75,0.033333333300000004,0.030303030272727273,0.013888888875,0
6571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12024,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,1
7467,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.020000000000000004,0.0,0.0,1
18043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20629,1.0,0.0,0.25,0.333333333,0.666666667,0.0,1.0,0.05,0.0,0.0,0
13779,1.0,0.5,0.0,0.444444444,0.111111111,0.0,0.5,0.044444444400000005,0.030303030272727273,0.0,0
867,1.0,1.0,0.0,0.428571429,0.142857143,0.0,0.0,0.0714285714,0.12987012990909091,0.071428571375,1
17382,1.0,0.0,0.0,0.0,0.333333333,0.0,1.0,0.033333333300000004,0.0,0.0,0
4157,1.0,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.06060606063636364,0.041666666625,1
6349,1.0,1.0,0.0,0.333333333,0.333333333,0.0,1.0,0.1333333333,0.09090909090909091,0.0,1
15564,1.0,0.2,0.0,0.0,0.222222222,0.0,0.0,0.0,0.010101010090909092,0.013888888875,1
17996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
402,1.0,0.666666667,0.0,0.090909091,0.227272727,0.0,0.75,0.013636363600000001,0.016528925636363635,0.0,1
4428,1.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,1
10276,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1
3057,1.0,0.4,0.0,0.0,0.142857143,0.0,0.666666667,0.0857142857,0.025974026,0.017857142875,1
10190,1.0,0.428571429,0.0,0.0,0.142857143,0.0,0.0,0.0142857143,0.012987013,0.0,1
7060,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
164,1.0,0.5,0.0,0.045454545,0.090909091,0.0,0.0,0.0,0.004132231363636363,0.0,1
17249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10390,1.0,0.529411765,0.0,0.0,0.129032258,0.0,0.5,0.0032258065000000005,0.002932551363636364,0.0,1
12494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11347,1.0,0.5,0.054054054,0.057142857,0.228571429,0.0,0.833333333,0.027027027,0.004914004909090909,0.00675675675,1
12212,1.0,0.0,0.0,0.0,0.25,0.0,0.833333333,0.1375,0.022727272727272728,0.0,1
3317,1.0,0.5,0.0,0.0,0.125,0.0,0.0,0.0,0.011363636363636364,0.046875,1
12118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1
7865,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.1,0.0,0.0,1
15983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0
12126,1.0,0.5,0.125,0.142857143,0.285714286,0.0,1.0,0.07500000000000001,0.022727272727272728,0.015625,1
6851,1.0,0.666666667,0.0,0.166666667,0.166666667,0.0,1.0,0.05,0.0,0.0,1
1847,1.0,0.6,0.0,0.125,0.375,0.0,1.0,0.0625,0.0,0.0,1
18724,1.0,0.666666667,0.2,0.125,0.125,0.0,1.0,0.11000000000000001,0.009090909090909092,0.0125,0
1334,1.0,0.4,0.0,0.125,0.25,0.0,1.0,0.025,0.022727272727272728,0.015625,1
8779,1.0,1.0,0.0,0.333333333,0.0,0.0,1.0,0.1,0.0,0.0,1
19774,1.0,1.0,0.0,0.0,0.0,0.0,0.333333333,0.020000000000000004,0.07272727272727274,0.25,0
17483,1.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.030303030272727273,0.0,0
8945,1.0,1.0,0.0,0.4,0.0,0.0,0.333333333,0.010000000000000002,0.018181818181818184,0.0,1
11256,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.045454545454545456,0.0,1
19610,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6997,1.0,0.5,0.090909091,0.0,0.3,0.0,0.6,0.0454545455,0.04958677681818182,0.011363636375,1
706,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.1,0.13636363636363635,0.0625,1
3491,1.0,0.0,0.166666667,0.0,0.0,0.0,1.0,0.23333333330000003,0.0,0.041666666625,1
4573,1.0,1.0,0.0,0.142857143,0.0,0.0,1.0,0.0142857143,0.0,0.0,1
13247,1.0,1.0,0.0,0.428571429,0.0,0.0,1.0,0.0285714286,0.0,0.0,0
17465,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,0
7706,1.0,1.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.09090909090909091,0.0,1
7054,1.0,0.4,0.0,0.0,0.153846154,0.0,0.0,0.0,0.0,0.0,1
5580,1.0,0.2,0.0,0.090909091,0.090909091,0.0,0.0,0.0,0.0,0.0,0
14280,1.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0
3151,1.0,0.5,0.0,0.166666667,0.166666667,0.0,0.0,0.0166666667,0.030303030272727273,0.0625,1
6617,1.0,0.25,0.111111111,0.125,0.25,0.0,0.0,0.011111111100000001,0.0,0.0,1
4784,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.020000000000000004,0.018181818181818184,0.0,1
11991,1.0,1.0,0.0,0.0,0.2,0.0,0.0,0.020000000000000004,0.0,0.0,1
4022,1.0,0.5,0.0,0.076923077,0.076923077,0.0,0.6,0.0461538462,0.013986014000000001,0.01923076925,1
19879,1.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0
9266,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1333333333,0.0,0.041666666625,1
2607,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.042857142900000006,0.038961039,0.0,1
17548,1.0,0.0,0.2,0.0,0.25,0.0,0.666666667,0.06,0.018181818181818184,0.0,1
11630,1.0,0.5,0.1,0.0,0.222222222,0.0,0.666666667,0.020000000000000004,0.018181818181818184,0.025,1
9118,1.0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.033333333300000004,0.0,0.041666666625,1
11502,1.0,0.0,0.0,0.0,0.2,0.0,1.0,0.1,0.0,0.0,1
9182,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1
2429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
246,1.0,1.0,0.0,0.166666667,0.166666667,0.0,0.5,0.05,0.015151515181818181,0.0,1
3815,1.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.13636363636363635,0.21875,1
15178,1.0,0.5,0.083333333,0.090909091,0.363636364,0.0,0.0,0.0083333333,0.007575757545454545,0.0,1
18833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0
9089,1.0,0.5,0.0,0.2,0.2,0.0,0.0,0.0,0.14545454545454548,0.025,1
2262,1.0,0.4,0.111111111,0.125,0.25,0.0,0.75,0.044444444400000005,0.020202020181818183,0.02777777775,1
10438,1.0,0.25,0.115384615,0.086956522,0.304347826,0.0,1.0,0.015384615400000003,0.0,0.0,1
835,1.0,1.0,0.0,0.333333333,0.0,0.0,0.571428571,0.1333333333,0.15151515154545456,0.041666666625,1
13256,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0
8624,1.0,0.5,0.0,0.0,0.75,0.0,0.5,0.05,0.022727272727272728,0.0,1
11395,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1
1173,1.0,0.571428571,0.136363636,0.157894737,0.315789474,0.0,0.5,0.0090909091,0.008264462818181818,0.0,1
19261,1.0,0.5,0.0,0.166666667,0.0,0.0,0.636363636,0.1333333333,0.12121212118181818,0.0625,0
6437,1.0,0.625,0.0,0.147058824,0.088235294,0.0,0.0,0.0,0.0,0.0,1
15324,1.0,0.666666667,0.0,0.0,0.666666667,0.0,0.0,0.033333333300000004,0.015151515181818181,0.0,1
12848,1.0,1.0,0.0,0.0,0.111111111,0.0,0.75,0.0888888889,0.010101010090909092,0.02777777775,1
15642,1.0,0.666666667,0.0,0.181818182,0.181818182,0.0,0.75,0.0363636364,0.016528925636363635,0.011363636375,1
8102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5289,1.0,0.0,0.0,0.0,0.428571429,0.0,0.0,0.0,0.025974026,0.0,0
16863,1.0,0.0,0.2,0.25,0.0,0.0,0.0,0.020000000000000004,0.0,0.025,1
8098,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.0,0.125,1
4951,1.0,0.333333333,0.0,0.133333333,0.2,0.0,1.0,0.006666666700000001,0.0,0.0,1
250,1.0,0.571428571,0.0,0.054054054,0.216216216,0.0,1.0,0.0054054054,0.0,0.0,1
14377,1.0,1.0,0.0,0.2,0.0,0.0,1.0,0.06999999999999999,0.0,0.0125,0
7952,1.0,0.666666667,0.0,0.0,0.142857143,0.0,0.0,0.0,0.025974026,0.0,1
20794,1.0,0.5,0.0,0.1,0.2,0.0,0.0,0.03,0.0,0.0,0
7334,1.0,0.6,0.0,0.142857143,0.428571429,0.0,0.6,0.0571428571,0.025974026,0.0,1
2793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1
14650,1.0,0.666666667,0.0,0.5,0.166666667,0.0,1.0,0.033333333300000004,0.015151515181818181,0.0,0
14701,1.0,0.0,0.0,0.2,0.0,0.0,1.0,0.2,0.018181818181818184,0.025,0
7795,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.045454545454545456,0.0,1
19448,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.05,0.0,0.0,1
3407,1.0,0.0,0.333333333,0.0,0.0,0.0,0.666666667,0.1,0.030303030272727273,0.0,1
20866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,1
11291,1.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19373,1.0,1.0,0.0,0.0,0.666666667,0.0,0.0,0.033333333300000004,0.0,0.0,1
8625,1.0,0.8,0.0,0.0,0.166666667,0.0,0.5,0.025,0.022727272727272728,0.020833333375,1
15904,1.0,0.333333333,0.090909091,0.0,0.1,0.0,0.857142857,0.06363636360000001,0.024793388454545453,0.02272727275,1
7422,1.0,0.2,0.0,0.0,0.375,0.0,0.0,0.0,0.011363636363636364,0.0,1
8963,1.0,1.0,0.090909091,0.4,0.0,0.0,0.6,0.0363636364,0.016528925636363635,0.0,1
1997,1.0,0.5,0.0,0.125,0.125,0.0,0.0,0.0,0.03409090909090909,0.015625,1
4200,1.0,1.0,0.0,0.0,0.0,0.0,0.272727273,0.06,0.14545454545454548,0.2,1
16944,1.0,0.666666667,0.0,0.25,0.166666667,0.0,1.0,0.033333333300000004,0.0,0.0,0
17610,1.0,1.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
19130,1.0,0.666666667,0.0,0.0,0.166666667,0.0,0.75,0.0833333333,0.015151515181818181,0.0,0
11326,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.020000000000000004,0.0,0.0,1
5629,1.0,0.5,0.0,0.166666667,0.5,0.0,1.0,0.05,0.015151515181818181,0.0,1
4002,1.0,0.666666667,0.0,0.222222222,0.166666667,0.0,0.5,0.0277777778,0.010101010090909092,0.0069444445,1
15737,1.0,0.0,0.0,0.5,0.0,0.0,0.666666667,0.15000000000000002,0.13636363636363635,0.0625,1
4753,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.020000000000000004,0.0,0.0,1
19976,1.0,0.5,0.0,0.0,0.083333333,0.0,0.0,0.0,0.0,0.0,0
17067,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.05,0.0,0.0,0
16102,1.0,0.25,0.1,0.0,0.111111111,0.0,1.0,0.06,0.004545454545454546,0.00625,1
4196,1.0,1.0,0.0,0.5,0.0,0.0,0.8,0.30000000000000004,0.045454545454545456,0.0,1
9635,1.0,1.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3681,1.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0166666667,0.0,0.0,1
3019,1.0,0.0,0.0,0.0,0.333333333,0.0,0.5,0.0666666667,0.030303030272727273,0.0,1
4310,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.13636363636363635,0.0,1
7448,1.0,1.0,0.0,0.0,0.0,0.0,0.333333333,0.033333333300000004,0.06060606063636364,0.041666666625,1
13091,1.0,0.0,0.0,0.0,0.222222222,0.0,0.0,0.0,0.050505050545454545,0.0,0
14712,1.0,1.0,0.0,0.0,0.25,0.0,1.0,0.025,0.0,0.0,0
15244,1.0,0.142857143,0.133333333,0.153846154,0.384615385,0.0,1.0,0.0133333333,0.006060606090909091,0.0,1
3985,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2272727272727273,0.0,1
10243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9205,1.0,0.5,0.0,0.333333333,0.111111111,0.0,0.0,0.0,0.0,0.0,1
15877,1.0,0.333333333,0.333333333,0.166666667,0.5,0.0,1.0,0.0777777778,0.020202020181818183,0.0,1
2569,1.0,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1
4402,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1
4277,1.0,0.25,0.0,0.083333333,0.333333333,0.0,0.666666667,0.025,0.03787878790909091,0.0,1
3666,1.0,1.0,0.0,0.5,0.5,0.0,0.4,0.1,0.18181818181818182,0.375,1
8412,1.0,0.714285714,0.0,0.083333333,0.25,0.0,1.0,0.0166666667,0.007575757545454545,0.0,1
20908,1.0,0.0,0.0,0.0,0.142857143,0.0,0.0,0.0142857143,0.038961039,0.0,1
2446,1.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.033333333300000004,0.015151515181818181,0.0,1
6821,1.0,0.5,0.0,0.142857143,0.285714286,0.0,1.0,0.042857142900000006,0.0,0.0,1
14442,1.0,0.0,0.0,0.166666667,0.5,0.0,0.25,0.0666666667,0.09090909090909091,0.0625,0
6520,1.0,0.5,0.0,0.142857143,0.142857143,0.0,0.666666667,0.0714285714,0.025974026,0.0,1
19305,1.0,0.0,0.0,0.333333333,0.333333333,0.0,1.0,0.033333333300000004,0.0,0.041666666625,1
17855,1.0,0.0,0.0,0.5,0.0,0.0,0.8,0.2,0.045454545454545456,0.0,1
18451,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0
8959,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.020000000000000004,0.0,0.0,1
3172,1.0,0.5,0.0,0.0,0.2,0.0,0.0,0.010000000000000002,0.009090909090909092,0.0,1
1223,1.0,0.333333333,0.0,0.0625,0.1875,0.0,0.0,0.0,0.0,0.0,1
15259,1.0,0.8,0.076923077,0.166666667,0.166666667,0.0,0.0,0.007692307700000001,0.034965035,0.0,1
12358,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,1
544,1.0,0.666666667,0.0,0.0,1.0,0.0,1.0,0.0666666667,0.030303030272727273,0.041666666625,1
1204,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.30000000000000004,0.09090909090909091,0.125,1
14887,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15000000000000002,0.0,0.0,0
8613,1.0,0.571428571,0.071428571,0.0,0.230769231,0.0,0.0,0.0071428571,0.0,0.008928571375,1
9257,1.0,1.0,0.0,0.166666667,0.166666667,0.0,1.0,0.033333333300000004,0.0,0.0,1
7242,1.0,0.625,0.0,0.1,0.2,0.0,0.5,0.015,0.018181818181818184,0.0,1
2637,1.0,0.4,0.0,0.0,0.285714286,0.0,0.5,0.0285714286,0.038961039,0.0,1
8761,1.0,0.0,0.0,0.0,0.75,0.0,1.0,0.07500000000000001,0.022727272727272728,0.0,1
14883,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.30000000000000004,0.09090909090909091,0.0,0
1388,1.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0166666667,0.015151515181818181,0.0,1
19032,1.0,0.5,0.0,0.0,0.25,0.0,1.0,0.025,0.0,0.0,0
19671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333300000004,0.0,0.0,0
877,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1
10721,1.0,0.666666667,0.142857143,0.166666667,0.0,0.0,0.0,0.0,0.0,0.017857142875,1
8388,1.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
98,1.0,0.4,0.08,0.043478261,0.0,0.0,1.0,0.012,0.0,0.0,1
11575,1.0,1.0,0.0,0.0,0.25,0.0,0.0,0.025,0.0,0.0,1
4379,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1
11957,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.07500000000000001,0.0,0.0,1
2803,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,1
11189,1.0,0.777777778,0.1,0.055555556,0.0,0.0,0.333333333,0.005000000000000001,0.009090909090909092,0.0,1
3908,1.0,0.0,0.0,0.0,0.0,0.0,0.875,0.4,0.09090909090909091,0.0,1
10763,1.0,0.428571429,0.058823529,0.0,0.1875,0.0,0.777777778,0.0588235294,0.010695187181818182,0.0220588235,1
7688,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.13636363636363635,0.0625,1
15415,1.0,0.0,0.0,0.0,0.666666667,0.0,1.0,0.1333333333,0.06060606063636364,0.0,1
6496,1.0,0.833333333,0.0,0.0,0.285714286,0.0,1.0,0.042857142900000006,0.006493506454545455,0.008928571375,1
19565,1.0,0.384615385,0.0,0.102564103,0.230769231,0.0,0.0,0.0,0.006993007000000001,0.0,1
8447,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20573,1.0,0.0,0.0,0.166666667,0.0,0.0,1.0,0.05,0.0,0.0,1
17807,1.0,0.5,0.0,0.333333333,0.666666667,0.0,0.25,0.16666666670000002,0.09090909090909091,0.125,1
8075,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.2727272727272727,0.0,1
13161,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.03125,0
6964,1.0,0.0,0.0,0.0,0.333333333,0.0,1.0,0.0666666667,0.0,0.0,1
6479,1.0,0.5,0.0,0.142857143,0.0,0.0,0.0,0.0,0.0649350649090909,0.053571428625,1
4711,1.0,0.0,0.0,0.181818182,0.0,0.0,0.7,0.0818181818,0.04132231409090909,0.011363636375,1
18115,1.0,0.5,0.0,0.25,0.5,0.0,1.0,0.05,0.0,0.0625,0
14433,1.0,0.75,0.25,0.111111111,0.111111111,0.0,1.0,0.025,0.007575757545454545,0.010416666625,0
12476,1.0,1.0,0.0,0.0,0.125,0.0,1.0,0.025,0.0,0.0,1
989,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.1,0.09090909090909091,0.0625,1
19929,1.0,1.0,0.0,0.0,0.333333333,0.0,1.0,0.05,0.0,0.0,0
2682,1.0,0.333333333,0.222222222,0.428571429,0.0,0.0,1.0,0.011111111100000001,0.0,0.0,1
16403,1.0,0.75,0.0,0.111111111,0.0,0.0,1.0,0.0888888889,0.0,0.0,0
2508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17322,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0
9702,1.0,0.8,0.0,0.0,0.142857143,0.0,1.0,0.0285714286,0.0,0.0,1
4314,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0625,1
16714,1.0,0.666666667,0.026666667,0.095890411,0.082191781,0.0,0.777777778,0.006,0.0012121211818181819,0.0,0
15355,1.0,0.0,0.333333333,0.0,0.5,0.0,0.0,0.0,0.030303030272727273,0.0,1
5356,1.0,0.75,0.0,0.0,0.166666667,0.0,0.0,0.0,0.015151515181818181,0.0,0
6639,1.0,0.75,0.0,0.2,0.1,0.0,0.625,0.13999999999999999,0.08181818181818182,0.025,1
5972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9436,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30000000000000004,0.0,0.0,1
3734,1.0,1.0,0.0,0.2,0.0,0.0,0.25,0.020000000000000004,0.07272727272727274,0.025,1
16027,1.0,0.4,0.0,0.0,0.214285714,0.0,1.0,0.0857142857,0.0,0.017857142875,0
11196,1.0,0.0,0.25,0.0,0.333333333,0.0,1.0,0.17500000000000002,0.0,0.0,1
12313,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15000000000000002,0.045454545454545456,0.0,1
7787,1.0,0.666666667,0.0,0.0,0.333333333,0.0,0.0,0.033333333300000004,0.06060606063636364,0.041666666625,1
20946,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.25,1
13187,1.0,0.6,0.0,0.058823529,0.235294118,0.0,0.0,0.0,0.0053475935454545456,0.0,0
19692,1.0,1.0,0.0,0.0,0.75,0.0,0.0,0.025,0.0,0.0,0
10949,1.0,0.606060606,0.037037037,0.025641026,0.192307692,0.0,0.0,0.0012345679,0.0022446689090909093,0.0,1
1876,1.0,0.333333333,0.0,0.111111111,0.0,0.0,0.0,0.0,0.010101010090909092,0.0,1
16204,1.0,0.333333333,0.090909091,0.0,0.1,0.0,0.857142857,0.12727272730000003,0.016528925636363635,0.0,1
5262,1.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0
8446,1.0,1.0,0.0,0.333333333,0.0,0.0,0.5,0.033333333300000004,0.030303030272727273,0.041666666625,0
16022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12703,1.0,0.0,0.4,0.0,0.0,0.0,1.0,0.08000000000000002,0.0,0.0,1
